pmcid_orig,version_orig,flesch_kincaid_orig,reading_ease_orig,word_count_orig,pmcid_300,version_300,flesch_kincaid_300,reading_ease_300,word_count_300,pmcid,delta_flesch_kincaid,delta_reading_ease,delta_word_count
12149652,original,14.38869047619048,13.848750000000024,345,12149652,300,13.414531250000003,17.885677083333377,256,12149652,-0.9741592261904763,4.036927083333353,-89
12153519,original,11.431848754448403,38.1265631672598,281,12153519,300,12.28709956709957,29.36136363636365,264,12153519,0.8552508126511675,-8.765199530896155,-17
12153937,original,7.416305826678499,64.65861135758652,294,12153937,300,11.006769041769044,37.11811425061427,259,12153937,3.5904632150905442,-27.540497106972254,-35
12158596,original,12.277699960206924,37.48611884865369,359,12158596,300,11.924302045728037,36.98062073806662,277,12158596,-0.3533979144788866,-0.5054981105870695,-82
12160125,original,11.256636029411766,28.551424632352962,255,12160125,300,10.303357142857145,35.03450000000001,272,12160125,-0.9532788865546209,6.4830753676470465,17
12161556,original,10.532397260273974,41.22076484018268,292,12161556,300,11.035378787878788,35.374772727272756,240,12161556,0.5029815276048133,-5.845992112909926,-52
12165500,original,17.499801324503313,10.97431227712687,302,12165500,300,14.123457081545066,14.554456008583742,233,12165500,-3.376344242958247,3.5801437314568716,-69
12165537,original,18.335486806187443,3.5540764331210255,157,12165537,300,14.77,20.041666666666686,260,12165537,-3.565486806187444,16.48759023354566,103
12165801,original,14.50973578145992,23.904621585311276,203,12165801,300,9.97476220472441,41.6446472440945,254,12165801,-4.53497357673551,17.740025658783225,51
12165806,original,21.47276785714286,-10.033124999999984,192,12165806,300,18.174469026548675,-1.6949926253687408,226,12165806,-3.2982988305941845,8.338132374631243,34
12166819,original,13.211628056628062,25.970046117546133,259,12166819,300,13.282083548220736,23.33042117930208,277,12166819,0.07045549159267495,-2.6396249382440544,18
12170004,original,13.56527629233512,30.837834224598964,204,12170004,300,12.410209258084972,29.42954343690556,249,12170004,-1.1550670342501483,-1.408290787693403,45
12175589,original,12.255246913580251,31.243611111111136,243,12175589,300,11.58066252587992,31.549844720496907,252,12175589,-0.6745843877003317,0.30623360938577093,9
12182882,original,13.314871794871795,17.61068376068377,182,12182882,300,12.303333333333331,24.66500000000002,270,12182882,-1.0115384615384642,7.05431623931625,88
12183160,original,10.232592592592596,48.416666666666686,270,12183160,300,11.368277511961725,36.24346889952156,242,12183160,1.1356849193691296,-12.173197767145126,-28
12183472,original,12.580297872340427,38.35300000000004,94,12183472,300,14.387182985553775,25.881994382022498,267,12183472,1.8068851132133474,-12.47100561797754,173
12184701,original,12.775000000000002,31.97,288,12184701,300,12.109900809716603,30.23740182186239,247,12184701,-0.6650991902833994,-1.7325981781376072,-41
12187626,original,12.192801932367153,32.73673913043481,324,12187626,300,13.578947951273538,19.590581395348835,258,12187626,1.3861460189063841,-13.146157735085978,-66
12188808,original,17.468476190476192,7.989000000000033,150,12188808,300,16.65832562174668,7.054625506072881,247,12188808,-0.8101505687295116,-0.9343744939271517,97
12194630,original,20.878676470588236,-16.778455882352915,170,12194630,300,13.224292095552535,25.655311711011876,271,12194630,-7.654384375035701,42.43376759336479,101
12196387,original,21.90906894100924,-10.871194029850756,201,12196387,300,13.932473881332545,20.203039621525733,267,12196387,-7.976595059676697,31.07423365137649,66
12197702,original,18.033201970443354,-4.710862068965497,116,12197702,300,11.635126050420165,33.27235294117651,255,12197702,-6.398075920023189,37.983215010142004,139
12198520,original,8.862490053427305,53.22439780607027,463,12198520,300,10.968476702508962,35.53681761786601,279,12198520,2.1059866490816574,-17.687580188204265,-184
12202022,original,14.518809523809523,18.450000000000045,216,12202022,300,13.882508798391154,20.048438914027173,234,12202022,-0.6363007254183692,1.5984389140271276,18
12204040,original,12.69098901098901,27.229010989011016,273,12204040,300,10.110614035087718,39.495131578947394,228,12204040,-2.580374975901293,12.266120589936378,-45
12205432,original,9.981027913994723,43.01489155035836,241,12205432,300,11.42330711837064,37.630036297640686,261,12205432,1.442279204375918,-5.384855252717671,20
12209804,original,14.813008403361348,31.25110924369747,119,12209804,300,11.578328173374615,35.95616099071208,255,12209804,-3.2346802299867328,4.705051747014608,136
12210766,original,17.081046511627907,10.89389534883722,344,12210766,300,13.643104743083004,19.779439723320166,253,12210766,-3.4379417685449027,8.885544374482947,-91
12218838,original,20.244912280701758,-11.035870445344102,285,12218838,300,19.467735191637633,-13.214634146341439,246,12218838,-0.777177089064125,-2.1787637009973366,-39
12222409,original,20.739565217391306,0.9909420289855291,184,12222409,300,12.608656609195407,33.71919181034485,261,12222409,-8.130908608195899,32.728249781359324,77
12227832,original,11.725578947368422,34.431736842105295,250,12227832,300,12.032464857796665,29.394800588427614,266,12227832,0.3068859104282424,-5.0369362536776805,16
12230824,original,21.536444444444452,-8.046999999999997,288,12230824,300,14.739280378486058,17.330514193227117,251,12230824,-6.797164065958395,25.377514193227114,-37
12230837,original,20.750394736842107,-11.405986842105222,190,12230837,300,15.515896252036939,17.280807984790897,263,12230837,-5.234498484805169,28.68679482689612,73
12232135,original,12.749369842460617,23.42061140285074,344,12232135,300,10.91426135640667,33.457011070110724,271,12232135,-1.8351084860539473,10.036399667259985,-73
12237172,original,15.77984693877551,18.293307823129282,245,12237172,300,12.728195488721806,26.368558897243133,266,12237172,-3.051651450053704,8.07525107411385,21
12237787,original,0.0,0.0,0,12237787,300,12.943826672862453,32.206743726765836,269,12237787,12.943826672862453,32.206743726765836,269
12243282,original,12.656595441595442,39.05275641025645,351,12243282,300,11.544324324324325,34.26261261261263,259,12243282,-1.112271117271117,-4.790143797643822,-92
12244350,original,12.82047159090909,18.45270738636367,275,12244350,300,11.676000000000002,28.094000000000023,282,12244350,-1.1444715909090881,9.641292613636352,7
12246970,original,0.0,0.0,0,12246970,300,3.653333333333336,84.90000000000003,9,12246970,3.653333333333336,84.90000000000003,9
12249832,original,12.340959455277005,30.26627875786653,359,12249832,300,12.131005243445696,27.11165393258429,267,12249832,-0.20995421183130958,-3.154624825282241,-92
12250653,original,12.035409380617747,34.69296208530807,422,12250653,300,12.672098214285715,25.922604166666673,256,12250653,0.6366888336679679,-8.770357918641395,-166
12254995,original,14.987413793103453,13.436465517241373,232,12254995,300,15.42223492217899,13.10199051556421,257,12254995,0.43482112907553727,-0.3344750016771627,25
12255066,original,14.691789473684217,10.034526315789492,285,12255066,300,14.771548250265116,8.208181336161175,246,12255066,0.07975877658089914,-1.8263449796283169,-39
12257489,original,0.0,0.0,0,12257489,300,13.6028468013468,23.98649242424247,297,12257489,13.6028468013468,23.98649242424247,297
12261295,original,9.805478927203069,41.34500000000003,270,12261295,300,10.037581483230987,41.032123287671254,292,12261295,0.23210255602791818,-0.312876712328773,22
12261786,original,11.67417539863326,37.428180334092644,439,12261786,300,12.668618320610687,27.56750763358778,262,12261786,0.9944429219774271,-9.860672700504864,-177
12263233,original,13.390102040816327,30.231683673469405,245,12263233,300,12.154488243430155,31.768099354541278,241,12263233,-1.235613797386172,1.5364156810718725,-4
12264243,original,11.127701149425288,39.122029177718844,348,12264243,300,11.407868199911544,35.584655019902726,238,12264243,0.2801670504862557,-3.5373741578161173,-110
12269227,original,21.07236734693878,-21.105938775510197,196,12269227,300,15.189421454399355,10.722653676175213,262,12269227,-5.882945892539425,31.82859245168541,66
12269756,original,9.55,44.405,240,12269756,300,9.904626086956522,42.07624347826089,253,12269756,0.35462608695652165,-2.328756521739109,13
12275221,original,12.59472328244275,33.930405534351166,262,12275221,300,13.584553191489363,31.15300000000002,282,12275221,0.9898299090466125,-2.7774055343511463,20
12275378,original,8.071519429689687,58.4217612524462,584,12275378,300,9.34161356145032,49.538667399152445,277,12275378,1.270094131760633,-8.883093853293758,-307
12276871,original,11.443991575928663,34.51250974593361,519,12276871,300,9.990793650793652,35.901428571428596,252,12276871,-1.4531979251350116,1.388918825494983,-267
12280112,original,21.954545454545457,-42.74818181818179,11,12280112,300,13.351531531531531,21.305855855855867,222,12280112,-8.603013923013926,64.05403767403766,211
12283117,original,16.167,23.68100000000001,200,12283117,300,13.079824380165288,28.22610020661159,242,12283117,-3.0871756198347136,4.545100206611579,42
12294886,original,16.29764016736402,6.595721059972135,239,12294886,300,15.328811420982735,9.99931717574151,251,12294886,-0.9688287463812841,3.403596115769375,12
12295672,original,19.814102564102566,-0.6857692307691821,156,12295672,300,12.725612684729068,26.424182573891642,203,12295672,-7.088489879373498,27.109951804660824,47
12302991,original,12.64344319775596,23.62049088359049,248,12302991,300,14.286046511627909,18.168062015503892,258,12302991,1.6426033138719482,-5.452428868086599,10
12303487,original,16.920819112627985,13.892249934365992,293,12303487,300,15.085587044534414,20.747570850202436,247,12303487,-1.8352320680935712,6.855320915836444,-46
12304718,original,12.492049752249976,26.44428152492671,341,12304718,300,13.159243190661481,23.60470136186774,257,12304718,0.6671934384115055,-2.8395801630589688,-84
12311427,original,12.799900793650796,21.61375000000001,288,12311427,300,12.039288425047438,24.374781783681243,272,12311427,-0.7606123686033577,2.761031783681233,-16
12312237,original,12.597426619433197,32.24124114372472,247,12312237,300,11.751522625356706,28.864079698328595,223,12312237,-0.8459039940764903,-3.3771614453961263,-24
12312265,original,20.98954962468724,-20.123573811509573,218,12312265,300,20.161935483870966,-12.678763440860166,248,12312265,-0.8276141408162729,7.444810370649407,30
12312497,original,16.36292894987094,23.11445455780469,433,12312497,300,13.104439053972104,31.59873256519103,291,12312497,-3.258489895898837,8.484278007386337,-142
12314990,original,14.406000000000002,20.989000000000033,246,12314990,300,14.779297188755024,13.741154618473928,249,12314990,0.3732971887550214,-7.247845381526105,3
12317102,original,13.438190476190478,28.640142857142905,252,12317102,300,12.505493477725821,30.444792025596854,239,12317102,-0.9326969984646567,1.804649168453949,-13
12317473,original,18.07276595744681,-2.313076923076892,235,12317473,300,17.671063829787233,0.5669230769231035,235,12317473,-0.4017021276595756,2.8799999999999955,0
12318575,original,17.528656838656847,5.336941031941052,222,12318575,300,14.38618787049704,18.95181258549934,258,12318575,-3.1424689681598075,13.614871553558288,36
12322986,original,11.589082823791,33.772088197146616,257,12322986,300,11.390123329907503,36.979628297362126,278,12322986,-0.1989594938834962,3.2075401002155104,21
12324758,original,17.520425531914892,1.646923076923116,235,12324758,300,15.764098517455764,7.815645624103325,246,12324758,-1.7563270144591279,6.168722547180209,11
12329815,original,14.767820512820514,23.916346153846177,195,12329815,300,11.921503861003863,32.656773166023186,259,12329815,-2.8463166518166503,8.740427012177008,64
12333037,original,10.568307692307695,37.81669230769231,260,12333037,300,10.682800000000004,36.28340000000003,250,12333037,0.11449230769230923,-1.5332923076922782,-10
12336726,original,15.027166164658638,15.043881777108425,249,12336726,300,13.562463768115943,25.13688405797103,276,12336726,-1.4647023965426946,10.093002280862606,27
12340365,original,17.84151515151515,6.332272727272738,198,12340365,300,13.679580592105264,20.98499177631581,256,12340365,-4.161934559409886,14.652719049043071,58
12344096,original,19.619516702203274,5.543731343283582,201,12344096,300,12.37521185635569,32.305238457153735,277,12344096,-7.244304845847584,26.761507113870152,76
12345815,original,13.464285714285712,26.519285714285758,770,12345815,300,11.392796184738959,31.861001506024138,249,12345815,-2.071489529546753,5.34171579173838,-521
12346947,original,11.193303167420819,36.60463800904981,208,12346947,300,10.584790975447913,41.357869940278704,274,12346947,-0.6085121919729062,4.753231931228896,66
12347489,original,0.0,0.0,0,12347489,300,14.1291882780083,20.59137577800834,241,12347489,14.1291882780083,20.59137577800834,241
12351595,original,14.765306122448983,18.294217687074877,245,12351595,300,14.264494117647061,18.986129411764722,250,12351595,-0.5008120048019222,0.6919117246898452,5
12351703,original,15.085989974937345,15.910263157894747,114,12351703,300,3.653333333333336,84.90000000000003,9,12351703,-11.432656641604009,68.98973684210529,-105
12351868,original,15.891462670299727,33.42206594005452,734,12351868,300,16.790000000000003,7.020710560625815,236,12351868,0.8985373297002752,-26.401355379428708,-498
12353487,original,14.051350461133072,19.355962889767255,253,12353487,300,13.640144422310758,15.897082503320092,251,12353487,-0.4112060388223142,-3.458880386447163,-2
12357405,original,15.858587412587415,15.32429137529138,286,12357405,300,14.17075021312873,22.38226342711002,276,12357405,-1.6878371994586843,7.057972051818638,-10
12359144,original,19.16651960784314,-4.503161764705851,255,12359144,300,10.053913043478264,63.946521739130446,46,12359144,-9.112606564364874,68.4496835038363,-209
12361889,original,14.453964395754884,11.104609722697745,254,12361889,300,13.521086956521739,18.60597826086959,276,12361889,-0.9328774392331454,7.501368538171846,22
12365376,original,17.741843202668893,3.1608298582151804,218,12365376,300,13.375909926470587,25.985450367647076,256,12365376,-4.365933276198305,22.824620509431895,38
12365548,original,21.241935483870964,-2.017096774193533,62,12365548,300,11.32734991423671,35.30546740994856,265,12365548,-9.914585569634255,37.322564184142095,203
12366013,original,17.004570024570025,-2.887579852579819,296,12366013,300,13.774517396184066,15.979419191919192,243,12366013,-3.230052628385959,18.86699904449901,-53
12366164,original,9.312984710129538,42.80400244213209,277,12366164,300,12.592149122807019,27.281447368421084,240,12366164,3.2791644126774813,-15.522555073711004,-37
12366588,original,11.48375,34.62268714689267,295,12366588,300,13.197179536679542,23.510827220077232,259,12366588,1.7134295366795413,-11.111859926815441,-36
12366594,original,15.561126696832584,22.859608597285074,221,12366594,300,14.330927536231883,25.08943478260875,276,12366594,-1.2301991606007014,2.229826185323674,55
12367899,original,16.852710622710628,13.93038461538464,156,12367899,300,16.26336018411968,16.837249712313024,237,12367899,-0.589350438590948,2.906865096928385,81
12369437,original,18.67895145631068,-2.1652621359222906,103,12369437,300,14.757878787878791,18.64431818181822,264,12369437,-3.92107266843189,20.80958031774051,161
12369819,original,11.193610627177701,36.10913835656217,287,12369819,300,11.751552305961756,32.35282152230974,254,12369819,0.5579416787840543,-3.7563168342524307,-33
12371551,original,13.337589743589746,27.22407692307695,78,12371551,300,15.799440619621343,13.466837349397593,249,12371551,2.4618508760315976,-13.757239573679357,171
12372134,original,18.24023166023166,-0.2255331155330964,259,12372134,300,12.620726817042605,28.201466165413564,252,12372134,-5.6195048431890555,28.42699928094666,-7
12372756,original,12.353098591549301,25.952302275189595,284,12372756,300,13.764444444444447,14.874615384615396,270,12372756,1.4113458528951455,-11.0776868905742,-14
12373926,original,21.954545454545457,-42.74818181818179,11,12373926,300,12.285454545454545,24.793181818181836,220,12373926,-9.669090909090912,67.54136363636363,209
12375421,original,17.285574585635363,3.371787292817686,181,12375421,300,14.41007658102767,19.913375741106734,253,12375421,-2.8754980046076923,16.541588448289048,72
12377936,original,16.95035856573705,7.926138522831792,251,12377936,300,13.690423317140876,18.120555170020822,262,12377936,-3.2599352485961752,10.19441664718903,11
12378239,original,21.954545454545457,-42.74818181818179,11,12378239,300,12.737155255544842,29.30774831243974,244,12378239,-9.217390199000615,72.05593013062153,233
12379978,original,14.847884936075602,21.30678015564203,257,12379978,300,12.075237154150198,28.97198616600795,253,12379978,-2.7726477819254036,7.665206010365921,-4
12380095,original,12.50938389513109,29.154412921348325,267,12380095,300,14.510378947368423,14.466136842105271,250,12380095,2.0009950522373323,-14.688276079243053,-17
12383695,original,15.294065040650413,19.115881801125738,246,12383695,300,14.531389558232934,20.446240963855445,249,12383695,-0.7626754824174782,1.3303591627297067,3
12385231,original,14.191955420466059,29.190000000000026,282,12385231,300,12.62204301075269,29.108620071684584,248,12385231,-1.5699124097133677,-0.08137992831544238,-34
12386619,original,17.687500000000004,-1.0237499999999784,276,12386619,300,13.130910505836578,31.436884565499383,257,12386619,-4.5565894941634255,32.46063456549936,-19
12386931,original,13.313893387314444,24.049454565901954,247,12386931,300,13.378082706766918,25.396390977443644,280,12386931,0.06418931945247408,1.3469364115416909,33
12388806,original,18.145454545454545,4.153181818181821,220,12388806,300,15.842428129146395,9.349475895621453,266,12388806,-2.3030264163081497,5.196294077439632,46
12395080,original,16.481612903225805,4.504919354838762,248,12395080,300,14.810357142857143,10.698392857142892,245,12395080,-1.6712557603686626,6.19347350230413,-3
12396007,original,12.094901960784316,38.62705882352944,51,12396007,300,13.272116141732283,28.18329232283469,254,12396007,1.177214180947967,-10.44376650069475,203
12396025,original,19.376812500000003,1.7369375000000105,128,12396025,300,12.923733087330874,29.221507790077908,271,12396025,-6.45307941266913,27.484570290077897,143
12400462,original,14.125555555555557,18.725000000000023,252,12400462,300,12.28227272727273,26.516136363636377,241,12400462,-1.8432828282828275,7.791136363636355,-11
12401851,original,11.844859189723323,38.30468008893283,253,12401851,300,13.655193675889329,27.203080368906484,253,12401851,1.8103344861660062,-11.101599720026343,0
12404208,original,12.3624064171123,41.00478609625671,330,12404208,300,12.204922600619199,33.05741486068115,272,12404208,-0.1574838164931016,-7.9473712355755595,-58
12404354,original,16.57032558139535,6.896767441860504,344,12404354,300,17.021393728223,4.324390243902428,246,12404354,0.4510681468276516,-2.572377197958076,-98
12406451,original,19.634372294372294,-3.722727272727269,165,12406451,300,13.643415977961432,21.19219467401288,242,12406451,-5.990956316410863,24.91492194674015,77
12407183,original,19.838051948051945,8.811363636363637,220,12407183,300,11.258362248438587,35.55719639139488,262,12407183,-8.579689699613358,26.745832755031245,42
12408214,original,19.540454545454548,-15.644318181818136,132,12408214,300,18.04224137931035,0.14356321839082398,232,12408214,-1.4982131661441969,15.78788140020896,100
12409644,original,13.12374540553786,31.007896961529042,371,12409644,300,12.01668240850059,29.43420110192841,242,12409644,-1.1070629970372714,-1.5736958596006332,-129
12409716,original,12.530056390977446,31.012061403508795,304,12409716,300,13.411928088803087,27.737506032818573,259,12409716,0.8818716978256411,-3.274555370690223,-45
12410080,original,13.999698905109494,25.193270985401455,274,12410080,300,12.654784917684545,27.1493184634449,269,12410080,-1.344913987424949,1.9560474780434447,-5
12413593,original,11.778618925831204,30.362915601023047,255,12413593,300,10.220843415139996,35.979217651803225,263,12413593,-1.557775510691208,5.6163020507801775,8
12414445,original,7.170666666666669,57.78266666666667,357,12414445,300,11.016772265391513,36.34860529986054,239,12414445,3.8461055987248436,-21.434061366806134,-118
12415431,original,3.6700000000000017,75.87500000000001,4,12415431,300,3.653333333333336,84.90000000000003,9,12415431,-0.01666666666666572,9.02500000000002,5
12416890,original,8.811937377690803,50.45986301369865,365,12416890,300,10.431450871080141,40.721475958188165,287,12416890,1.6195134933893378,-9.738387055510486,-78
12416893,original,12.616467366499318,31.155867944621946,313,12416893,300,15.14935483870968,14.05653225806455,248,12416893,2.532887472210362,-17.099335686557396,-65
12416896,original,10.695418181818187,38.62170909090909,250,12416896,300,11.347892213589024,34.07052074723097,263,12416896,0.6524740317708364,-4.55118834367812,13
12417316,original,13.886678571428572,22.099988095238132,224,12417316,300,11.321698473282442,33.33549936386774,262,12417316,-2.5649800981461297,11.235511268629608,38
12419121,original,15.704624848379833,6.912537688442228,398,12419121,300,14.908984509466443,9.291566265060254,249,12419121,-0.7956403389133904,2.379028576618026,-149
12424048,original,17.492282157676353,2.6707436961378903,241,12424048,300,16.94666666666667,-2.6883333333333326,240,12424048,-0.5456154910096842,-5.359077029471223,-1
12426121,original,21.583413078149928,-18.318330675172774,209,12426121,300,13.557234753550542,21.48718045112784,252,12426121,-8.026178324599385,39.805511126300615,43
12427675,original,17.929430894308947,7.087262872628742,205,12427675,300,14.004558573853995,17.905127334465192,248,12427675,-3.924872320454952,10.81786446183645,43
12428795,original,15.060557491289199,28.814756097560974,328,12428795,300,11.415897435897438,36.37076923076924,234,12428795,-3.6446600553917605,7.556013133208268,-94
12430131,original,18.80481366459627,8.034570393374764,322,12430131,300,15.584258706467661,7.198179104477646,201,12430131,-3.2205549581286093,-0.8363912888971186,-121
12431916,original,11.740029708853239,35.56414042384631,374,12431916,300,14.712105263157895,14.519736842105289,266,12431916,2.9720755543046558,-21.044403581741022,-108
12432653,original,19.03694779116466,7.854538152610473,249,12432653,300,11.898071873974402,32.18519117164425,277,12432653,-7.1388759171902585,24.330653019033775,28
12432660,original,19.667101063829794,6.379375000000039,235,12432660,300,12.731007751937987,29.316899224806235,258,12432660,-6.936093311891806,22.937524224806197,23
12433767,original,8.415933706816059,54.18955882352941,306,12433767,300,8.667130635524174,49.65334125475289,263,12433767,0.25119692870811505,-4.536217568776522,-43
12433822,original,14.424710144927538,25.782572463768133,345,12433822,300,14.621853658536587,19.44143902439029,164,12433822,0.19714351360904914,-6.341133439377842,-181
12435808,original,21.28765458422175,-23.463656716417887,134,12435808,300,15.415216718266255,10.0412383900929,272,12435808,-5.872437865955497,33.50489510651079,138
12438655,original,7.868000000000002,51.47700000000003,36,12438655,300,12.054210526315789,30.763224799286377,236,12438655,4.1862105263157865,-20.713775200713656,200
12440539,original,13.437938931297712,34.6154873752202,262,12440539,300,13.41047413793104,31.19881465517244,290,12440539,-0.02746479336667207,-3.4166727200477567,28
12441036,original,18.285791505791504,-0.5521740421740162,259,12441036,300,18.631395348837213,-3.166985688729852,258,12441036,0.34560384304570846,-2.614811646555836,-1
12441810,original,15.225310104529619,19.983307781649273,287,12441810,300,12.568052139695034,25.01691342843091,214,12441810,-2.657257964834585,5.033605646781638,-73
12443838,original,14.597684923771883,16.473500846979135,322,12443838,300,13.736354399512297,20.859179028652704,259,12443838,-0.8613305242595857,4.385678181673569,-63
12445748,original,15.195294117647059,16.3988235294118,255,12445748,300,15.58764885496183,14.417020356234133,262,12445748,0.392354737314772,-1.981803173177667,7
12447740,original,12.77579439252337,32.78635154565063,214,12447740,300,9.170227471566054,46.07230825313505,254,12447740,-3.6055669209573153,13.285956707484416,40
12447775,original,15.54668067226891,18.92601540616249,238,12447775,300,15.614086956521739,13.158811594202916,253,12447775,0.06740628425282935,-5.767203811959575,15
12448043,original,18.085151515151512,8.147727272727309,264,12448043,300,15.397899159663869,17.275381383322582,238,12448043,-2.6872523554876437,9.127654110595273,-26
12448851,original,9.096116722783389,51.7070707070707,405,12448851,300,8.635555555555559,49.180000000000035,270,12448851,-0.46056116722783,-2.5270707070706635,-135
12449477,original,16.95692964824121,8.933987437185948,199,12449477,300,14.603006644518274,17.71912790697675,215,12449477,-2.3539230037229366,8.785140469790804,16
12449882,original,10.466062291434927,39.06564516129035,310,12449882,300,9.984000000000002,40.58100000000002,240,12449882,-0.48206229143492507,1.5153548387096691,-70
12449959,original,9.894231513743712,43.05846947993291,287,12449959,300,11.974060150375944,31.77532581453636,266,12449959,2.0798286366322323,-11.283143665396551,-21
12450242,original,12.02657894736842,29.66336032388668,304,12450242,300,14.140449640287773,14.31388788968826,278,12450242,2.1138706929193525,-15.349472434198418,-26
12451503,original,12.166688044866458,26.903731884057976,621,12451503,300,12.40949275362319,26.575543478260897,276,12451503,0.24280470875673288,-0.32818840579707853,-345
12456640,original,0.0,0.0,0,12456640,300,13.232152777777781,25.241562500000015,225,12456640,13.232152777777781,25.241562500000015,225
12459523,original,11.947851746931068,44.3319885111741,353,12459523,300,11.141227272727274,39.67584090909094,275,12459523,-0.8066244742037938,-4.656147602083166,-78
12459549,original,10.482396300448432,44.73328054932739,223,12459549,300,9.520163265306124,44.262693877551015,245,12459549,-0.9622330351423081,-0.47058667177637403,22
12462145,original,16.132592592592598,6.116666666666674,135,12462145,300,15.49598173515982,13.969030558482615,219,12462145,-0.6366108574327782,7.852363891815941,84
12464836,original,14.938274111675128,14.953338539632995,197,12464836,300,11.458544269418795,35.21686945500633,263,12464836,-3.479729842256333,20.263530915373337,66
12466003,original,13.570614754098361,24.930020491803305,244,12466003,300,12.949168528170766,27.0543261355175,237,12466003,-0.6214462259275955,2.1243056437141945,-7
12466067,original,12.683180161943323,26.127280364372496,247,12466067,300,11.800800000000002,27.769200000000012,243,12466067,-0.8823801619433205,1.6419196356275165,-4
12470380,original,11.556666666666668,35.55942561205276,354,12470380,300,14.171158695217134,18.116822093255962,263,12470380,2.6144920285504654,-17.4426035187968,-91
12471051,original,17.665494949494946,4.841636363636383,225,12471051,300,15.983613231552162,6.393172179813433,262,12471051,-1.6818817179427832,1.5515358161770507,37
12471133,original,15.079719676549868,31.00128661275832,371,12471133,300,11.138913669064749,39.95959352517988,278,12471133,-3.9408060074851186,8.958306912421563,-93
12473367,original,20.440067681895098,-12.495927805978539,197,12473367,300,13.920306462358429,17.478007994670236,237,12473367,-6.519761219536669,29.973935800648775,40
12475902,original,13.40540055729711,20.08306426332291,261,12475902,300,13.859654188349843,15.752707738794697,259,12475902,0.4542536310527332,-4.330356524528213,-2
12477203,original,11.946140674836329,29.471626657713614,259,12477203,300,11.850457142857142,31.304466666666684,250,12477203,-0.09568353197918711,1.8328400089530703,-9
12477715,original,17.718550898203592,7.688824351297427,334,12477715,300,3.653333333333336,84.90000000000003,9,12477715,-14.065217564870256,77.2111756487026,-325
12481333,original,15.921152296535055,11.509101531023362,292,12481333,300,14.979800627240145,18.723034274193566,279,12481333,-0.9413516692949102,7.213932743170204,-13
12482326,original,15.127956989247316,11.142491039426545,372,12482326,300,14.822848484848482,13.078090909090946,300,12482326,-0.3051085043988344,1.9355998696644008,-72
12482908,original,13.029166666666669,27.921377118644074,354,12482908,300,11.99562329536339,30.046131878710128,271,12482908,-1.0335433713032778,2.124754760066054,-83
12482957,original,15.154580592105265,10.40999177631582,256,12482957,300,14.040608899297428,15.093306010928984,244,12482957,-1.1139716928078371,4.683314234613164,-12
12483138,original,12.605477980665952,27.654597207303993,245,12483138,300,11.249245785270634,33.38385980479151,245,12483138,-1.356232195395318,5.729262597487519,0
12483610,original,19.656866804692893,6.8026086956521965,207,12483610,300,14.085201646090535,22.93274074074074,243,12483610,-5.571665158602357,16.130132045088544,36
12484463,original,14.977082434182137,15.758116817724073,331,12484463,300,13.097849462365595,25.697329749103943,248,12484463,-1.879232971816542,9.93921293137987,-83
12484494,original,12.095833333333339,34.61290254237289,354,12484494,300,10.220843415139996,35.979217651803225,263,12484494,-1.874989918193343,1.3663151094303316,-91
12485225,original,14.066207494043748,16.994424951267092,243,12485225,300,12.943500000000004,24.79525000000001,253,12485225,-1.1227074940437447,7.800825048732918,10
12485508,original,15.497710371819966,21.100616438356184,292,12485508,300,13.41416666666667,27.387500000000017,240,12485508,-2.0835437051532963,6.286883561643833,-52
12485866,original,11.411666666666669,34.620000000000005,240,12485866,300,11.91,27.485000000000014,230,12485866,0.4983333333333313,-7.134999999999991,-10
12485998,original,20.435287217526312,-15.721186820769333,341,12485998,300,15.67588877855015,7.51615690168822,265,12485998,-4.759398438976163,23.237343722457553,-76
12486457,original,11.71035294117647,29.27258823529411,255,12486457,300,12.098740157480318,25.720805572380414,254,12486457,0.38838721630384754,-3.551782662913695,-1
12489362,original,17.68324612403101,-2.996991279069732,258,12489362,300,16.017673898456724,7.778740773876109,263,12489362,-1.6655722255742873,10.775732052945841,5
12489590,original,15.472523510971786,21.697554858934183,232,12489590,300,13.315615006150061,26.411913694136956,271,12489590,-2.1569085048217254,4.714358835202773,39
12490740,original,17.75329792370835,-1.5657943022693814,327,12490740,300,17.405077399380804,0.13671826625389372,285,12490740,-0.34822052432754447,1.7025125685232751,-42
12492532,original,8.58490181058496,49.498634052924814,359,12492532,300,11.996176470588239,29.24196078431376,272,12492532,3.4112746600032793,-20.256673268611053,-87
12492841,original,12.5854696969697,37.158204545454566,363,12492841,300,13.136968263355019,25.906410408042603,267,12492841,0.5514985663853196,-11.251794137411963,-96
12492990,original,18.23555555555556,-0.0549999999999784,180,12492990,300,15.678703703703707,6.699166666666713,270,12492990,-2.556851851851853,6.754166666666691,90
12495665,original,17.298030200585988,-1.610304259634887,261,12495665,300,16.58654024767802,1.6434442724458336,272,12495665,-0.7114899529079679,3.2537485320807207,11
12496209,original,14.29416982922201,18.56382827324481,496,12496209,300,13.361164383561643,20.939942922374456,292,12496209,-0.9330054456603669,2.376114649129647,-204
12497516,original,18.150070631970255,12.847485130111579,269,12497516,300,14.834537815126051,12.175168067226906,224,12497516,-3.315532816844204,-0.6723170628846731,-45
